"timestamp","endpoint","cache_mode","profile","repeat","vus","duration","redis_hits_delta","redis_misses_delta","mysql_questions_delta","docker_cpu_avg_pct","docker_cpu_peak_pct","api_mem_peak_mib","mysql_mem_peak_mib","redis_mem_peak_mib","k6_summary","docker_stats"
"2026-09-24T11:32:04.3384412+08:00","categories","cold","cold","1","1","1 iteration","0","1",,"2.362","13.01","11.23","383.3","3.754","20260924-113157-categories-cold-r1-cold.json","20260924-113157-categories-cold-r1-cold.stats.txt"
"2026-09-24T11:32:11.0012908+08:00","ranking","cold","cold","1","1","1 iteration","0","1",,"2.2","7.62","11.19","383.5","3.988","20260924-113157-ranking-cold-r1-cold.json","20260924-113157-ranking-cold-r1-cold.stats.txt"
